Row ID,Order ID,Order Date,Ship Date,Delivery Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Discount ($),Net Sales,COGS,Profit,Target Profit
7808,US-2020-137295,1/8/22,1/13/22,5.0,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,0.2,18.2784,73.1136,43.4112,29.7024,36.77847536
7809,US-2020-137295,1/8/22,1/13/22,5.0,Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,3.808,15.232,16.66,-1.428,-1.123160609
7810,US-2020-137295,1/8/22,1/13/22,5.0,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0.0,0.0,37.44,20.592,16.848,17.78919786
3209,CA-2020-108882,1/9/22,1/15/22,6.0,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,0.0,37.59,19.9227,17.6673,15.04227354
3210,CA-2020-108882,1/9/22,1/15/22,6.0,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,5.2064,20.8256,11.389,9.4366,7.406397584
3236,CA-2020-140746,1/15/22,1/15/22,0.0,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601.0,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0.0,0.0,35.91,26.2143,9.6957,6.802001295
8522,CA-2020-141887,1/11/22,1/15/22,4.0,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,18.2064,72.8256,75.1014,-2.2758,-2.581294566
4667,CA-2020-116547,1/10/22,1/17/22,7.0,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0.0,0.0,54.66,36.6222,18.0378,17.50289746
4668,CA-2020-116547,1/10/22,1/17/22,7.0,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,6,0.2,13.4688,53.8752,46.299,7.5762,8.015164226
5968,CA-2020-166912,1/15/22,1/17/22,2.0,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,0.5,1312.4925,1312.4925,2257.4871,-944.9946,-1190.892409
2878,CA-2020-152072,1/15/22,1/19/22,4.0,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103.0,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0.0,0.0,73.28,52.0288,21.2512,18.33598195
2879,CA-2020-152072,1/15/22,1/19/22,4.0,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,11.584,2.896,26.788,-23.892,-23.18699881
2880,CA-2020-152072,1/15/22,1/19/22,4.0,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,2.3904,9.5616,5.5278,4.0338,4.936737108
26,CA-2020-121755,1/16/22,1/20/22,4.0,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,3.1104,12.4416,6.804,5.6376,6.197444508
27,CA-2020-121755,1/16/22,1/20/22,4.0,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0,9,0.0,0.0,45.0,23.4,21.6,27.48364494
7269,CA-2020-133368,1/14/22,1/20/22,6.0,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,0.0,0.0,209.97,119.6829,90.2871,65.51473294
7270,CA-2020-133368,1/14/22,1/20/22,6.0,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036.0,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,22.424,89.696,47.651,42.045,48.05187029
876,CA-2020-116736,1/17/22,1/21/22,4.0,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0.0,0.0,1575.14,1370.3718,204.7682,149.9256625
877,CA-2020-116736,1/17/22,1/21/22,4.0,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304.0,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.0,0.0,25.06,12.53,12.53,13.89326342
878,CA-2020-116736,1/17/22,1/21/22,4.0,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536.0,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,5.5392,1.3848,11.7708,-10.386,-7.693085498
2303,CA-2020-106558,1/17/22,1/21/22,4.0,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,3,0.2,7.4784,29.9136,27.5766,2.337,2.713815097
3742,CA-2020-137848,1/15/22,1/21/22,6.0,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,15.824,63.296,49.45,13.846,13.35227655
3743,CA-2020-137848,1/15/22,1/21/22,6.0,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,0.0,18.9,10.206,8.694,11.01812051
3744,CA-2020-137848,1/15/22,1/21/22,6.0,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0.0,0.0,57.42,31.0068,26.4132,28.68809928
2876,US-2020-167339,1/21/22,1/23/22,2.0,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,0.0,12.74,7.007,5.733,5.000046433
2877,US-2020-167339,1/21/22,1/23/22,2.0,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,0.0,8.82,6.4386,2.3814,1.933147684
4612,CA-2020-109407,1/24/22,1/26/22,2.0,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110.0,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,24.1568,96.6272,110.2154,-13.5882,-11.12016906
4327,CA-2020-153346,1/25/22,1/27/22,2.0,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520.0,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,0.0,322.59,258.072,64.518,76.38686169
4328,CA-2020-153346,1/25/22,1/27/22,2.0,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,7.8096,1.9524,17.0835,-15.1311,-10.60602904
5675,CA-2020-146318,1/22/22,1/27/22,5.0,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,2.744,10.976,9.7755,1.2005,1.255144146
6229,CA-2020-148208,1/22/22,1/27/22,5.0,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,11.04,44.16,46.23,-2.07,-1.55923914
6230,CA-2020-148208,1/22/22,1/27/22,5.0,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745.0,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,51.8272,207.3088,265.6144,-58.3056,-61.81586502
9147,US-2020-165505,1/23/22,1/27/22,4.0,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,5.848,23.392,13.5235,9.8685,8.979583086
9148,US-2020-165505,1/23/22,1/27/22,4.0,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,3.1104,12.4416,6.9984,5.4432,6.424159483
9149,US-2020-165505,1/23/22,1/27/22,4.0,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,3,0.2,0.9792,3.9168,2.2644,1.6524,1.949004982
268,CA-2020-111010,1/22/22,1/28/22,6.0,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,26.6616,11.4264,39.3576,-27.9312,-32.19175267
2471,US-2020-135923,1/22/22,1/28/22,6.0,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,1.9656,0.8424,2.808,-1.9656,-1.76838214
2472,US-2020-135923,1/22/22,1/28/22,6.0,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,9.5968,38.3872,37.7874,0.5998,0.425372917
2473,US-2020-135923,1/22/22,1/28/22,6.0,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,18.2448,7.8192,27.8016,-19.9824,-22.56613711
2694,CA-2020-138079,1/22/22,1/28/22,6.0,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,3.1392,12.5568,7.4556,5.1012,5.399408369
5752,CA-2020-125850,1/22/22,1/28/22,6.0,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,3,0.0,0.0,12.84,9.1164,3.7236,4.708992777
5753,CA-2020-125850,1/22/22,1/28/22,6.0,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,0.0,539.97,404.9775,134.9925,102.9725099
9358,CA-2020-168046,1/25/22,1/28/22,3.0,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,0.0,22.58,16.7092,5.8708,6.128393906
9359,CA-2020-168046,1/25/22,1/28/22,3.0,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820.0,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0.0,0.0,16.52,8.9208,7.5992,6.990800938
9360,CA-2020-168046,1/25/22,1/28/22,3.0,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820.0,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0.0,0.0,671.94,356.1282,315.8118,321.7379732
9361,CA-2020-168046,1/25/22,1/28/22,3.0,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013.0,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,33.8128,135.2512,150.0443,-14.7931,-16.05744929
6238,US-2020-155180,1/22/22,1/29/22,7.0,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013.0,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,33.7248,134.8992,120.1446,14.7546,13.55513905
7294,CA-2020-113656,1/23/22,1/29/22,6.0,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561.0,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,0.0,19.44,10.1088,9.3312,8.585059014
7290,CA-2020-153661,1/30/22,1/31/22,1.0,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,0.0,31.92,23.6208,8.2992,6.031501434
7291,CA-2020-153661,1/30/22,1/31/22,1.0,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,86.7136,346.8544,411.8896,-65.0352,-82.8159321
7292,CA-2020-153661,1/30/22,1/31/22,1.0,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204.0,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,6.2208,24.8832,13.9968,10.8864,13.72286319
7565,US-2020-166660,1/30/22,2/1/22,2.0,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204.0,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,10.9632,43.8528,26.0376,17.8152,13.73421474
7566,US-2020-166660,1/30/22,2/1/22,2.0,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,93727.0,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,0.0,48.86,47.8828,0.9772,0.917732255
8613,CA-2020-146437,1/28/22,2/1/22,4.0,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0.0,0.0,14.2,7.668,6.532,7.941790419
5114,CA-2020-147970,1/31/22,2/2/22,2.0,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0.0,0.0,12.96,6.7392,6.2208,5.296199288
2885,CA-2020-164483,1/30/22,2/3/22,4.0,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,0.0,58.34,30.3368,28.0032,32.97379088
3242,US-2020-140809,2/1/22,2/3/22,2.0,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,92704.0,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,0.0,56.3,40.536,15.764,13.78367818
8925,CA-2020-168032,1/30/22,2/3/22,4.0,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,0.0,629.95,466.163,163.787,117.688934
8926,CA-2020-168032,1/30/22,2/3/22,4.0,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0.0,0.0,122.97,62.7147,60.2553,53.99841681
8927,CA-2020-168032,1/30/22,2/3/22,4.0,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,0.0,46.35,24.5655,21.7845,27.39702955
4999,CA-2020-129238,1/31/22,2/4/22,4.0,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109.0,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,2.9952,11.9808,6.552,5.4288,5.727299158
5000,CA-2020-129238,1/31/22,2/4/22,4.0,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,3.392,0.848,7.208,-6.36,-4.944919182
7505,CA-2020-158043,1/31/22,2/4/22,4.0,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0.0,0.0,319.96,204.7744,115.1856,138.6187389
8176,CA-2020-114944,1/30/22,2/4/22,5.0,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,0.0,17.04,9.372,7.668,7.425315598
8489,CA-2020-158841,2/2/22,2/4/22,2.0,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,0.0,344.91,334.5627,10.3473,8.696305588
8490,CA-2020-158841,2/2/22,2/4/22,2.0,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038.0,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,0.0,81.94,61.455,20.485,14.45728459
8491,CA-2020-158841,2/2/22,2/4/22,2.0,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215.0,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,0.0,98.16,88.344,9.816,11.51334802
1383,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,5.4992,1.3748,12.0295,-10.6547,-13.6081626
1384,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,1.5968,0.3992,3.6926,-3.2934,-3.454745806
1385,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,1.7856,7.1424,6.4728,0.6696,0.800472813
1386,US-2020-108504,2/5/22,2/5/22,0.0,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240.0,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,0.0,9.99,5.4945,4.4955,3.502900158
1387,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.0,0.0,10499.97,5459.9844,5039.9856,4460.394144
1388,US-2020-108504,2/5/22,2/5/22,0.0,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,4.224,16.896,10.296,6.6,8.383648814
1389,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.0,0.0,696.42,536.2434,160.1766,119.8077457
1390,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,60.9552,243.8208,220.9626,22.8582,19.89552058
1391,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105.0,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,0.0,51.98,36.9058,15.0742,11.42750879
1392,US-2020-108504,2/5/22,2/5/22,0.0,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,0.0,24.7,14.326,10.374,9.507653356
1393,US-2020-108504,2/5/22,2/5/22,0.0,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0.0,0.0,21.93,11.6229,10.3071,7.64753872
8761,CA-2020-159891,1/31/22,2/6/22,6.0,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,78.9632,315.8528,222.084,93.7688,103.8635974
8762,CA-2020-159891,1/31/22,2/6/22,6.0,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,12.7344,5.4576,20.0112,-14.5536,-15.62819461
1729,CA-2020-106894,2/7/22,2/7/22,0.0,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.0,0.0,7.31,3.8743,3.4357,4.036584034
1730,CA-2020-106894,2/7/22,2/7/22,0.0,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,159.9968,639.9872,389.9922,249.995,188.2673007
5614,CA-2020-147431,2/2/22,2/7/22,5.0,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0.0,0.0,41.28,22.2912,18.9888,20.21735748
8404,CA-2020-154067,2/1/22,2/7/22,6.0,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0.0,0.0,184.66,99.7164,84.9436,99.31675938
6043,CA-2020-117912,2/4/22,2/8/22,4.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0.0,0.0,49.25,30.535,18.715,20.01716083
8513,CA-2020-144645,2/2/22,2/8/22,6.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0.0,0.0,10.16,5.3848,4.7752,5.383554601
2696,CA-2020-161662,2/7/22,2/9/22,2.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,0.0,14.76,10.4796,4.2804,4.607202844
9521,CA-2020-101189,2/4/22,2/9/22,5.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,0.0,0.0,34.08,18.4032,15.6768,13.70672832
5754,CA-2020-118514,2/3/22,2/10/22,7.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0.0,0.0,17.67,9.8952,7.7748,7.378160281
8142,CA-2020-100993,2/5/22,2/10/22,5.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.0,0.0,1604.9,1123.43,481.47,424.6950946
8143,CA-2020-100993,2/5/22,2/10/22,5.0,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,115.7058,269.9802,330.588,-60.6078,-45.13464499
8144,CA-2020-100993,2/5/22,2/10/22,5.0,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,3.1968,12.7872,7.7922,4.995,3.796280304
